class,year,longitude,latitude,kategori,B2,B3,B4,B8,B11,B12,NDVI,NDWI,NDBI,BSI,NDTI
0,2024,122.16305165952102,-2.9811265228250923,darat,0.0358,0.05735,0.0311,0.2984,0.1685,0.0684,0.81122917,-0.6775826,-0.27821803,-0.25215438,-0.29677784
0,2024,122.10537343686477,-3.0075262820979285,darat,0.0373,0.0605,0.03315,0.3438,0.14735,0.06435,0.8241146,-0.7007173,-0.39997965,-0.35719374,-0.29204488
0,2024,122.14605718320266,-2.928667983807449,darat,0.0526,0.0713,0.0442,0.293,0.1637,0.0716,0.73784107,-0.6085644,-0.28311804,-0.2487805,-0.23463205
0,2024,122.20871358579056,-2.9291407153138262,darat,0.0361,0.05595,0.02795,0.2791,0.1733,0.0744,0.81794494,-0.66602,-0.23386385,-0.22064091,-0.33373064
0,2024,122.16071302375772,-2.8312377584855204,darat,0.1474,0.1798,0.2038,0.2074,0.1882,0.195,0.008754867,-0.07128096,-0.048533868,0.049812518,0.06256514
0,2024,122.16857140085226,-2.853697731175796,darat,0.2122,0.3476,0.4576,0.4508,0.4547,0.4812,-0.0074856845,-0.1292585,0.004307003,0.15825556,0.136612
0,2024,122.16260383848172,-2.888717878766001,darat,0.0415,0.05335,0.0313,0.2963,0.1376,0.05865,0.8089133,-0.6948377,-0.36575246,-0.3333333,-0.26048434
0,2024,122.17613634747586,-2.9641476739919836,darat,0.03655,0.04845,0.0291,0.2952,0.12445,0.0523,0.82053655,-0.71802706,-0.4068867,-0.36719555,-0.24951643
0,2024,122.14349943717237,-2.8750646467731205,darat,0.0384,0.0472,0.0272,0.2236,0.1272,0.0616,0.7830941,-0.65140325,-0.27480042,-0.25840536,-0.26881722
0,2024,122.1404095323872,-2.898301340238638,darat,0.04395,0.05505,0.0317,0.2471,0.13365,0.05985,0.77259684,-0.6356114,-0.2979645,-0.27541628,-0.26916426
0,2024,122.20890242179148,-2.908073480454817,darat,0.0358,0.0514,0.0243,0.3536,0.1613,0.0662,0.8713946,-0.74617285,-0.37347057,-0.35443476,-0.35799205
0,2024,122.17491346915476,-2.8496108282167296,darat,0.1034,0.131,0.1476,0.23,0.2675,0.2333,0.21822037,-0.27423826,0.0753769,0.10915164,0.059583627
0,2024,122.104532304604,-2.843267193616794,darat,0.1071,0.1177,0.1037,0.276,0.21035,0.1165,0.4537793,-0.40208277,-0.13498506,-0.0990461,-0.063233994
0,2024,122.126504960854,-2.822007191326903,darat,0.1482,0.1916,0.2236,0.2652,0.2649,0.2224,0.085106365,-0.16112083,-0.00056591246,0.08326866,0.0770713
0,2024,122.13474470694774,-2.816692129880216,darat,0.1266,0.133,0.141,0.1778,0.2488,0.2121,0.115432866,-0.14414413,0.16643225,0.12301931,0.029197084
0,2024,122.11483198722118,-2.8034900981986715,darat,0.0565,0.0811,0.08405,0.2192,0.22115,0.14145,0.4456719,-0.45987344,0.004428286,0.05078326,0.017862536
0,2024,122.14899260123484,-2.890639622269792,darat,0.0646,0.094,0.049,0.3862,0.1906,0.0877,0.7748162,-0.6084965,-0.33911237,-0.30590963,-0.3146853
0,2024,122.20031935294384,-2.9216703715899124,darat,0.0399,0.0612,0.0318,0.2662,0.1463,0.0642,0.78657717,-0.6261454,-0.29066667,-0.26435357,-0.316129
0,2024,122.16633040030712,-2.945034903242851,darat,0.0461,0.0516,0.0413,0.2298,0.1113,0.061,0.69531536,-0.6332623,-0.34740546,-0.28774798,-0.11087193
0,2024,122.10401732047312,-2.9902927293722437,darat,0.0433,0.067,0.0394,0.3864,0.2243,0.0982,0.8149366,-0.70445526,-0.26543313,-0.23940007,-0.25939852
0,2024,122.17130858023876,-2.975035563419185,darat,0.0351,0.051,0.0316,0.2372,0.18,0.0852,0.76488096,-0.6460791,-0.1371045,-0.12543914,-0.23486684
0,2024,122.17817503531688,-2.9510351001940145,darat,0.0423,0.0418,0.0256,0.249,0.1306,0.0575,0.81354696,-0.7125172,-0.31190726,-0.30189943,-0.24035609
0,2024,122.17139206899292,-2.887757474161644,darat,0.048,0.0646,0.049,0.2486,0.1902,0.0997,0.67069894,-0.58748406,-0.13309026,-0.10712954,-0.13732395
0,2024,122.12893384742024,-2.831410918322665,darat,0.1368,0.1359,0.1145,0.23095,0.2213,0.13375,0.33709654,-0.2590977,-0.021337738,-0.045412544,-0.08546328
0,2024,122.14690000988706,-2.837789994700143,darat,0.2296,0.27,0.2946,0.2956,0.291,0.2846,0.0016943191,-0.045261644,-0.007841781,0.054375246,0.043570668
0,2024,122.1515348670648,-2.8516774315044326,darat,0.0663,0.0878,0.0928,0.1663,0.15935,0.1155,0.28367427,-0.30893347,-0.02134195,0.04033006,0.027685465
0,2024,122.1315309762674,-2.9215602359048267,darat,0.0915,0.1098,0.07,0.3884,0.2128,0.094,0.69458985,-0.55921316,-0.2920825,-0.258424,-0.22135708
0,2024,122.10723896521696,-2.943424171723933,darat,0.0472,0.0576,0.0344,0.2966,0.1543,0.0657,0.792145,-0.67476004,-0.31559104,-0.2912676,-0.2521739
0,2024,122.183971600715,-2.9583389087889724,darat,0.0395,0.05415,0.0357,0.305,0.17635,0.07715,0.79043144,-0.6984547,-0.26726916,-0.23798403,-0.20534223
0,2024,122.16405888098843,-2.914622736088216,darat,0.0648,0.0697,0.0478,0.2588,0.158,0.0689,0.6881931,-0.5756469,-0.24184258,-0.22251604,-0.186383
0,2024,122.18019505042204,-2.901593272607974,darat,0.04745,0.062,0.0329,0.3838,0.17925,0.0814,0.84209263,-0.72184837,-0.36328924,-0.34053466,-0.30663854
0,2024,122.17710514563689,-2.8916496336124116,darat,0.0518,0.0849,0.0466,0.3008,0.2287,0.1393,0.73172134,-0.55976146,-0.1361662,-0.123108774,-0.29125476
0,2024,122.18603153723843,-2.891821076403435,darat,0.04775,0.0598,0.0617,0.1908,0.222,0.14495,0.5112871,-0.52274543,0.07558141,0.086452864,0.01563788
0,2024,122.20714588660368,-2.917537200718231,darat,0.02815,0.039,0.02115,0.2135,0.102,0.03955,0.81973153,-0.6910891,-0.3534073,-0.3248355,-0.29675812
0,2024,122.1023663800343,-2.8466712358884134,darat,0.04085,0.05455,0.03675,0.2153,0.1501,0.07195,0.7083912,-0.59570134,-0.1784346,-0.15643342,-0.19496167
0,2024,122.09069340640148,-2.8192389825061435,darat,0.2952,0.295,0.302,0.416,0.374,0.2534,0.1587744,-0.17018287,-0.05316455,-0.025374856,0.011725293
0,2024,122.09618657046398,-2.8026078635684897,darat,0.0666,0.0848,0.0857,0.1922,0.2363,0.1492,0.3832314,-0.38772565,0.10291716,0.10881542,0.0052785943
0,2024,122.11026280337414,-2.8070657125041585,darat,0.03905,0.0504,0.03535,0.2406,0.14665,0.06935,0.7437942,-0.65360826,-0.24260814,-0.21152389,-0.17551023
0,2024,122.11421101504406,-2.8250683906810594,darat,0.0532,0.0764,0.0566,0.3272,0.2046,0.1025,0.7050547,-0.62140733,-0.23053777,-0.18578552,-0.14887215
0,2024,122.1349820416554,-2.8240396737163453,darat,0.2356,0.2706,0.3078,0.33,0.3938,0.4154,0.03480718,-0.09890114,0.08814587,0.107323214,0.064315364
0,2024,122.1082028668507,-2.860283278886695,darat,0.07505,0.0919,0.0666,0.3298,0.18305,0.10505,0.6639758,-0.56414515,-0.28614604,-0.23712757,-0.15962143
0,2024,122.09618657046398,-2.872798879383518,darat,0.1016,0.1162,0.135,0.1688,0.2101,0.1475,0.111257374,-0.18456139,0.10899974,0.12136475,0.074840784
0,2024,122.12073414736828,-2.843309849133809,darat,0.1521,0.1664,0.1771,0.21985,0.27355,0.23135,0.10769618,-0.13838188,0.10883664,0.095672265,0.031149933
0,2024,122.1130093854054,-2.835251668705568,darat,0.0617,0.08715,0.0627,0.34505,0.22755,0.1225,0.6924586,-0.5967145,-0.20520434,-0.16714491,-0.16316314
0,2024,122.11925241219345,-2.9344376717610063,darat,0.0653,0.07815,0.0468,0.376,0.1922,0.0867,0.77861875,-0.6558406,-0.32347763,-0.2973688,-0.25090036
0,2024,122.15804788338484,-2.965810070803119,darat,0.051,0.07955,0.044,0.4408,0.21865,0.08805,0.81848186,-0.69424427,-0.33687165,-0.3037312,-0.28773776
0,2024,122.10517617928328,-2.949474328854839,darat,0.07,0.0886,0.0544,0.388,0.2233,0.1037,0.75406873,-0.62819976,-0.26942584,-0.24507274,-0.23916085
0,2024,122.10414621102156,-2.9047200043676495,darat,0.0347,0.0432,0.022,0.2396,0.1409,0.06,0.8318043,-0.69448376,-0.25939554,-0.2548033,-0.32515338
0,2024,122.12285730110946,-2.8879186788631612,darat,0.0366,0.0516,0.0294,0.27,0.138,0.0628,0.8036072,-0.6791045,-0.32352945,-0.29367092,-0.27407408
0,2024,122.12835046517196,-2.871288550699332,darat,0.031,0.0454,0.0262,0.2074,0.1135,0.0519,0.77568495,-0.64082277,-0.29261452,-0.26104203,-0.26815644
0,2024,122.10446252442568,-2.955825588340989,darat,0.0363,0.0524,0.0291,0.3224,0.1747,0.0726,0.8344239,-0.7203842,-0.2971233,-0.27537775,-0.28588957
0,2024,122.09725274659364,-2.999232753895688,darat,0.053,0.0719,0.0475,0.3892,0.2239,0.1001,0.7824594,-0.68813705,-0.26961344,-0.23934977,-0.20435514
0,2024,122.1080674133417,-2.97917570014068,darat,0.0304,0.0446,0.0223,0.2788,0.1396,0.0569,0.85187644,-0.7241806,-0.33269602,-0.3126725,-0.33333334
0,2024,122.11510552979678,-3.0129467670748027,darat,0.02415,0.03795,0.0205,0.23945,0.1323,0.05645,0.84227735,-0.72638786,-0.2882313,-0.26609027,-0.29854578
0,2024,122.15630426026551,-2.9750613874573015,darat,0.046,0.0572,0.03775,0.2856,0.1581,0.06195,0.7665069,-0.6662777,-0.28735635,-0.25737038,-0.20484467
0,2024,122.15865329106664,-2.9304977442664635,darat,0.0329,0.0514,0.028,0.2944,0.1339,0.0601,0.8263027,-0.7027184,-0.37473735,-0.33810303,-0.2947103
0,2024,122.15247348149632,-2.9241545612664512,darat,0.0579,0.0708,0.0449,0.27385,0.14625,0.0666,0.7182745,-0.5891484,-0.30373722,-0.26888508,-0.2238548
0,2024,122.19899371465064,-2.9400981690511387,darat,0.03455,0.0459,0.02445,0.3028,0.1703,0.0722,0.85057294,-0.7367365,-0.28006762,-0.26799473,-0.304904
0,2024,122.18199923833228,-2.925354625668739,darat,0.03975,0.0469,0.02535,0.2648,0.14965,0.06265,0.8252628,-0.6990696,-0.27783814,-0.27014914,-0.2982699
0,2024,122.15267227283373,-2.90352763916778,darat,0.0376,0.0511,0.0288,0.2332,0.1436,0.0677,0.7801527,-0.6405206,-0.23779193,-0.22202165,-0.2790989
0,2024,122.11482873906024,-2.8429605915182883,darat,0.0728,0.0995,0.1223,0.1558,0.19785,0.16105,0.12046027,-0.22052488,0.11890288,0.16683371,0.1027953
0,2024,122.09079129656682,-2.825660191164291,darat,0.0498,0.0786,0.0786,0.2758,0.2122,0.1375,0.55643344,-0.55643344,-0.13032785,-0.056456838,0.0
0,2024,122.0978294130219,-2.810572258845779,darat,0.1222,0.1338,0.173,0.1988,0.2406,0.1978,0.06939216,-0.19542994,0.095129736,0.126055,0.12777051
0,2024,122.10606915911563,-2.811600987711976,darat,0.0512,0.0723,0.0583,0.2552,0.2553,0.14645,0.6280702,-0.5584733,0.00019586051,0.011612884,-0.10719757
0,2024,122.1252952333344,-2.801656570723668,darat,0.0736,0.089,0.0934,0.2048,0.2308,0.1809,0.37357476,-0.39414567,0.059687804,0.076004,0.024122806
0,2024,122.16494901141056,-2.838861971114208,darat,0.1025,0.1204,0.1133,0.2522,0.21005,0.14,0.38002735,-0.35373056,-0.09118444,-0.04623553,-0.030380802
